X,CH1,CH2,Start,Increment
Sequence,VOLT,VOLT,-2.00E-5,2.00E-7
65,4.00E-1,4.80E-1
66,3.20E-1,3.20E-1
67,4.00E-1,4.80E-1
68,3.20E-1,3.20E-1
69,4.00E-1,4.80E-1
70,3.20E-1,3.20E-1
71,4.00E-1,4.80E-1
72,2.40E-1,4.80E-1
73,4.00E-1,3.20E-1
74,3.20E-1,4.80E-1
75,4.00E-1,3.20E-1
76,3.20E-1,3.20E-1
77,4.00E-1,4.80E-1
78,3.20E-1,3.20E-1
79,4.00E-1,4.80E-1
80,3.20E-1,3.20E-1
81,4.00E-1,4.80E-1
82,2.40E-1,4.80E-1
83,4.00E-1,3.20E-1
84,3.20E-1,4.80E-1
85,4.00E-1,3.20E-1
86,3.20E-1,4.80E-1
87,4.00E-1,3.20E-1
88,3.20E-1,3.20E-1
89,4.00E-1,4.80E-1
90,3.20E-1,3.20E-1
91,4.00E-1,4.80E-1
92,3.20E-1,4.80E-1
93,4.00E-1,3.20E-1
94,3.20E-1,3.20E-1
95,4.00E-1,4.80E-1
96,4.00E-1,4.80E-1
97,2.40E-1,3.20E-1
98,2.40E-1,3.20E-1
99,8.00E-1,8.00E-1
100,8.00E-1,7.20E-1
101,2.72E+0,2.56E+0
102,2.80E+0,2.56E+0
103,3.84E+0,3.60E+0
104,3.84E+0,3.52E+0
105,4.48E+0,4.24E+0
106,4.48E+0,4.16E+0
107,4.96E+0,4.56E+0
108,4.88E+0,4.48E+0
109,5.20E+0,4.80E+0
110,5.12E+0,4.72E+0
111,5.52E+0,5.04E+0
112,5.44E+0,5.04E+0
113,5.68E+0,5.28E+0
114,5.60E+0,5.20E+0
115,5.84E+0,5.44E+0
116,5.76E+0,5.36E+0
117,6.00E+0,5.52E+0
118,5.92E+0,5.44E+0
119,6.16E+0,5.68E+0
120,6.08E+0,5.52E+0
121,6.24E+0,5.76E+0
122,6.24E+0,5.60E+0
123,6.40E+0,5.84E+0
124,6.24E+0,5.84E+0
125,6.40E+0,5.68E+0
126,6.32E+0,5.76E+0
127,6.48E+0,5.92E+0
128,6.40E+0,5.84E+0
129,6.56E+0,6.00E+0
130,6.56E+0,6.00E+0
131,6.48E+0,5.84E+0
132,6.48E+0,6.00E+0
133,6.64E+0,5.92E+0
134,6.64E+0,5.92E+0
135,6.48E+0,6.08E+0
136,6.64E+0,5.92E+0
137,6.56E+0,6.16E+0
138,6.64E+0,6.08E+0
139,6.56E+0,6.08E+0
140,6.56E+0,6.08E+0
141,6.72E+0,6.08E+0
142,6.72E+0,6.08E+0
143,6.56E+0,6.24E+0
144,6.72E+0,6.08E+0
145,6.64E+0,6.24E+0
146,6.64E+0,6.08E+0
147,6.72E+0,6.24E+0
148,6.64E+0,6.24E+0
149,6.72E+0,6.08E+0
150,6.64E+0,6.16E+0
151,6.72E+0,6.24E+0
152,6.64E+0,6.16E+0
153,6.80E+0,6.24E+0
154,6.64E+0,6.16E+0
155,6.80E+0,6.24E+0
156,6.80E+0,6.16E+0
157,6.64E+0,6.32E+0
158,6.80E+0,6.16E+0
159,6.64E+0,6.32E+0
160,6.80E+0,6.16E+0
161,6.64E+0,6.32E+0
162,6.80E+0,6.16E+0
163,6.64E+0,6.32E+0
164,6.80E+0,6.16E+0
165,6.64E+0,6.32E+0
166,6.80E+0,6.16E+0
167,6.64E+0,6.32E+0
168,6.80E+0,6.32E+0
169,6.64E+0,6.16E+0
170,6.80E+0,6.16E+0
171,6.64E+0,6.32E+0
172,6.80E+0,6.32E+0
173,6.64E+0,6.16E+0
174,6.80E+0,6.16E+0
175,6.64E+0,6.32E+0
176,6.80E+0,6.32E+0
177,6.72E+0,6.16E+0
178,6.80E+0,6.32E+0
179,6.64E+0,6.16E+0
180,6.80E+0,6.24E+0
181,6.72E+0,6.32E+0
182,6.80E+0,6.32E+0
183,6.72E+0,6.16E+0
184,6.72E+0,6.32E+0
185,6.80E+0,6.16E+0
186,6.80E+0,6.24E+0
187,6.72E+0,6.32E+0
188,6.72E+0,6.24E+0
189,6.80E+0,6.32E+0
190,6.80E+0,6.24E+0
191,6.64E+0,6.32E+0
192,6.80E+0,6.24E+0
193,6.64E+0,6.32E+0
194,6.80E+0,6.24E+0
195,6.72E+0,6.32E+0
196,6.80E+0,6.32E+0
197,6.64E+0,6.24E+0
198,6.80E+0,6.24E+0
199,6.72E+0,6.32E+0
200,6.80E+0,6.24E+0
201,6.72E+0,6.32E+0
202,6.80E+0,6.24E+0
203,6.72E+0,6.32E+0
204,6.72E+0,6.24E+0
205,6.80E+0,6.32E+0
206,6.80E+0,6.24E+0
207,6.72E+0,6.32E+0
208,6.80E+0,6.24E+0
209,6.72E+0,6.32E+0
210,6.72E+0,6.24E+0
211,6.80E+0,6.32E+0
212,6.80E+0,6.24E+0
213,6.64E+0,6.32E+0
214,6.80E+0,6.24E+0
215,6.72E+0,6.32E+0
216,6.80E+0,6.24E+0
217,6.72E+0,6.32E+0
218,6.80E+0,6.24E+0
219,6.72E+0,6.32E+0
220,6.80E+0,6.24E+0
221,6.72E+0,6.32E+0
222,6.80E+0,6.24E+0
223,6.72E+0,6.32E+0
224,6.80E+0,6.24E+0
225,6.72E+0,6.32E+0
226,6.80E+0,6.24E+0
227,6.72E+0,6.32E+0
228,6.72E+0,6.24E+0
229,6.80E+0,6.32E+0
230,6.80E+0,6.24E+0
231,6.64E+0,6.32E+0
232,6.80E+0,6.24E+0
233,6.72E+0,6.32E+0
234,6.80E+0,6.24E+0
235,6.64E+0,6.32E+0
236,6.80E+0,6.24E+0
237,6.72E+0,6.32E+0
238,6.80E+0,6.24E+0
239,6.72E+0,6.32E+0
240,6.80E+0,6.24E+0
241,6.72E+0,6.32E+0
242,6.80E+0,6.24E+0
243,6.72E+0,6.32E+0
244,6.72E+0,6.24E+0
245,6.80E+0,6.32E+0
246,6.80E+0,6.24E+0
247,6.72E+0,6.32E+0
248,6.80E+0,6.24E+0
249,6.72E+0,6.32E+0
250,6.80E+0,6.24E+0
251,6.72E+0,6.32E+0
252,6.80E+0,6.24E+0
253,6.72E+0,6.32E+0
254,6.80E+0,6.24E+0
255,6.72E+0,6.32E+0
256,6.80E+0,6.32E+0
257,6.72E+0,6.24E+0
258,6.80E+0,6.24E+0
259,6.72E+0,6.32E+0
260,6.80E+0,6.32E+0
261,6.72E+0,6.24E+0
262,6.80E+0,6.24E+0
263,6.72E+0,6.32E+0
264,6.80E+0,6.24E+0
265,6.72E+0,6.32E+0
266,6.72E+0,6.32E+0
267,6.80E+0,6.24E+0
268,6.80E+0,6.24E+0
269,6.72E+0,6.32E+0
270,6.80E+0,6.24E+0
271,6.72E+0,6.32E+0
272,6.80E+0,6.24E+0
273,6.72E+0,6.32E+0
274,6.80E+0,6.24E+0
275,6.72E+0,6.32E+0
276,6.80E+0,6.24E+0
277,6.64E+0,6.32E+0
278,6.80E+0,6.24E+0
279,6.72E+0,6.32E+0
280,6.80E+0,6.24E+0
281,6.72E+0,6.32E+0
282,6.72E+0,6.24E+0
283,6.80E+0,6.32E+0
284,6.80E+0,6.24E+0
285,6.72E+0,6.32E+0
286,6.80E+0,6.24E+0
287,6.72E+0,6.32E+0
288,6.80E+0,6.24E+0
289,6.72E+0,6.32E+0
290,6.80E+0,6.24E+0
291,6.64E+0,6.32E+0
292,6.72E+0,6.24E+0
293,6.80E+0,6.32E+0
294,6.72E+0,6.24E+0
295,6.80E+0,6.32E+0
296,6.80E+0,6.24E+0
297,6.72E+0,6.32E+0
298,6.80E+0,6.24E+0
299,6.64E+0,6.32E+0
300,6.80E+0,6.32E+0
301,6.72E+0,6.24E+0
302,6.80E+0,6.24E+0
303,6.72E+0,6.32E+0
304,6.80E+0,6.24E+0
305,6.72E+0,6.32E+0
306,6.80E+0,6.24E+0
307,6.72E+0,6.40E+0
308,6.72E+0,6.24E+0
309,6.80E+0,6.32E+0
310,6.80E+0,6.24E+0
311,6.64E+0,6.32E+0
312,6.80E+0,6.24E+0
313,6.72E+0,6.32E+0
314,6.80E+0,6.24E+0
315,6.72E+0,6.32E+0
316,6.80E+0,6.24E+0
317,6.72E+0,6.40E+0
318,6.80E+0,6.24E+0
319,6.72E+0,6.32E+0
320,6.80E+0,6.24E+0
321,6.72E+0,6.32E+0
322,6.80E+0,6.24E+0
323,6.72E+0,6.32E+0
324,6.80E+0,6.24E+0
325,6.72E+0,6.32E+0
326,6.80E+0,6.24E+0
327,6.64E+0,6.32E+0
328,6.80E+0,6.32E+0
329,6.64E+0,6.24E+0
330,6.80E+0,6.24E+0
331,6.72E+0,6.32E+0
332,6.72E+0,6.24E+0
333,6.80E+0,6.32E+0
334,6.72E+0,6.32E+0
335,6.80E+0,6.24E+0
336,6.80E+0,6.24E+0
337,6.72E+0,6.32E+0
338,6.80E+0,6.24E+0
339,6.72E+0,6.32E+0
340,6.80E+0,6.24E+0
341,6.64E+0,6.32E+0
342,6.80E+0,6.24E+0
343,6.72E+0,6.32E+0
344,6.72E+0,6.32E+0
345,6.80E+0,6.24E+0
346,6.72E+0,6.24E+0
347,6.80E+0,6.32E+0
348,6.72E+0,6.24E+0
349,6.80E+0,6.40E+0
350,6.80E+0,6.24E+0
351,6.64E+0,6.32E+0
352,6.80E+0,6.24E+0
353,6.64E+0,6.40E+0
354,6.80E+0,6.24E+0
355,6.72E+0,6.32E+0
356,6.80E+0,6.24E+0
357,6.64E+0,6.32E+0
358,6.80E+0,6.24E+0
359,6.64E+0,6.32E+0
360,6.80E+0,6.32E+0
361,6.64E+0,6.24E+0
362,6.80E+0,6.32E+0
363,6.64E+0,6.24E+0
364,6.80E+0,6.24E+0
365,6.64E+0,6.40E+0
366,6.80E+0,6.24E+0
367,6.64E+0,6.32E+0
368,6.80E+0,6.24E+0
369,6.64E+0,6.32E+0
370,6.80E+0,6.24E+0
371,6.64E+0,6.32E+0
372,6.80E+0,6.24E+0
373,6.64E+0,6.32E+0
374,6.80E+0,6.32E+0
375,6.64E+0,6.24E+0
376,6.80E+0,6.24E+0
377,6.64E+0,6.32E+0
378,6.72E+0,6.24E+0
379,6.80E+0,6.32E+0
380,6.80E+0,6.24E+0
381,6.64E+0,6.32E+0
382,6.80E+0,6.24E+0
383,6.64E+0,6.40E+0
384,6.80E+0,6.24E+0
385,6.64E+0,6.40E+0
386,6.80E+0,6.24E+0
387,6.64E+0,6.40E+0
388,6.80E+0,6.24E+0
389,6.64E+0,6.32E+0
390,6.80E+0,6.24E+0
391,6.64E+0,6.32E+0
392,6.80E+0,6.24E+0
393,6.64E+0,6.32E+0
394,6.80E+0,6.24E+0
395,6.64E+0,6.32E+0
396,6.80E+0,6.24E+0
397,6.64E+0,6.32E+0
398,6.80E+0,6.24E+0
399,6.64E+0,6.40E+0
400,6.72E+0,6.24E+0
401,6.80E+0,6.32E+0
402,6.80E+0,6.32E+0
403,6.64E+0,6.24E+0
404,6.80E+0,6.24E+0
405,6.72E+0,6.40E+0
406,6.80E+0,6.24E+0
407,6.64E+0,6.40E+0
408,6.80E+0,6.24E+0
409,6.64E+0,6.40E+0
410,6.80E+0,6.24E+0
411,6.64E+0,6.40E+0
412,6.80E+0,6.24E+0
413,6.64E+0,6.40E+0
414,6.80E+0,6.24E+0
415,6.64E+0,6.40E+0
416,6.80E+0,6.24E+0
417,6.72E+0,6.40E+0
418,6.80E+0,6.24E+0
419,6.64E+0,6.40E+0
420,6.80E+0,6.24E+0
421,6.64E+0,6.40E+0
422,6.80E+0,6.24E+0
423,6.64E+0,6.40E+0
424,6.80E+0,6.24E+0
425,6.72E+0,6.40E+0
426,6.72E+0,6.24E+0
427,6.80E+0,6.40E+0
428,6.80E+0,6.24E+0
429,6.64E+0,6.40E+0
430,6.80E+0,6.24E+0
431,6.64E+0,6.40E+0
432,6.80E+0,6.24E+0
433,6.64E+0,6.40E+0
434,6.72E+0,6.24E+0
435,6.80E+0,6.40E+0
436,6.80E+0,6.24E+0
437,6.64E+0,6.40E+0
438,6.72E+0,6.24E+0
439,6.80E+0,6.40E+0
440,6.80E+0,6.24E+0
441,6.72E+0,6.40E+0
442,6.80E+0,6.24E+0
443,6.72E+0,6.40E+0
444,6.72E+0,6.24E+0
445,6.80E+0,6.40E+0
446,6.72E+0,6.24E+0
447,6.80E+0,6.40E+0
448,6.72E+0,6.24E+0
449,6.80E+0,6.40E+0
450,6.80E+0,6.24E+0
451,6.72E+0,6.40E+0
452,6.80E+0,6.24E+0
453,6.72E+0,6.40E+0
454,6.80E+0,6.24E+0
455,6.72E+0,6.40E+0
456,6.80E+0,6.24E+0
457,6.72E+0,6.40E+0
458,6.80E+0,6.24E+0
459,6.64E+0,6.40E+0
460,6.80E+0,6.24E+0
461,6.72E+0,6.40E+0
462,6.80E+0,6.24E+0
463,6.72E+0,6.40E+0
464,6.72E+0,6.24E+0
465,6.80E+0,6.40E+0
466,6.80E+0,6.24E+0
467,6.72E+0,6.40E+0
468,6.80E+0,6.40E+0
469,6.72E+0,6.24E+0
470,6.80E+0,6.24E+0
471,6.72E+0,6.40E+0
472,6.80E+0,6.24E+0
473,6.72E+0,6.40E+0
474,6.80E+0,6.24E+0
475,6.72E+0,6.40E+0
476,6.80E+0,6.24E+0
477,6.72E+0,6.40E+0
478,6.80E+0,6.24E+0
479,6.64E+0,6.40E+0
480,6.80E+0,6.24E+0
481,6.72E+0,6.40E+0
482,6.80E+0,6.24E+0
483,6.64E+0,6.40E+0
484,6.80E+0,6.24E+0
485,6.64E+0,6.40E+0
486,6.80E+0,6.24E+0
487,6.72E+0,6.40E+0
488,6.80E+0,6.24E+0
489,6.72E+0,6.40E+0
490,6.80E+0,6.24E+0
491,6.72E+0,6.40E+0
492,6.80E+0,6.24E+0
493,6.64E+0,6.40E+0
494,6.80E+0,6.24E+0
495,6.72E+0,6.40E+0
496,6.72E+0,6.24E+0
497,6.80E+0,6.40E+0
498,6.80E+0,6.24E+0
499,6.72E+0,6.40E+0
500,6.80E+0,6.24E+0
501,6.72E+0,6.40E+0
502,6.80E+0,6.24E+0
503,6.64E+0,6.40E+0
504,6.72E+0,6.24E+0
505,6.80E+0,6.40E+0
506,6.80E+0,6.24E+0
507,6.72E+0,6.40E+0
508,6.80E+0,6.24E+0
509,6.64E+0,6.40E+0
510,6.80E+0,6.24E+0
511,6.64E+0,6.40E+0
512,6.80E+0,6.24E+0
513,6.64E+0,6.40E+0
514,6.80E+0,6.24E+0
515,6.64E+0,6.40E+0
516,6.80E+0,6.24E+0
517,6.64E+0,6.40E+0
518,6.72E+0,6.24E+0
519,6.80E+0,6.40E+0
520,6.80E+0,6.24E+0
521,6.64E+0,6.40E+0
522,6.80E+0,6.24E+0
523,6.64E+0,6.40E+0
524,6.64E+0,6.24E+0
525,6.80E+0,6.40E+0
526,6.80E+0,6.24E+0
527,6.64E+0,6.40E+0
528,6.80E+0,6.24E+0
529,6.64E+0,6.40E+0
530,6.80E+0,6.24E+0
531,6.64E+0,6.40E+0
532,6.80E+0,6.24E+0
533,6.64E+0,6.40E+0
534,6.80E+0,6.24E+0
535,6.64E+0,6.40E+0
536,6.80E+0,6.24E+0
537,6.64E+0,6.40E+0
538,6.80E+0,6.24E+0
539,6.64E+0,6.40E+0
540,6.80E+0,6.24E+0
541,6.64E+0,6.40E+0
542,6.80E+0,6.24E+0
543,6.64E+0,6.40E+0
544,6.80E+0,6.24E+0
545,6.64E+0,6.40E+0
546,6.72E+0,6.24E+0
547,6.80E+0,6.40E+0
548,6.80E+0,6.24E+0
549,6.64E+0,6.40E+0
550,6.80E+0,6.24E+0
551,6.64E+0,6.40E+0
552,6.80E+0,6.40E+0
553,6.64E+0,6.24E+0
554,6.80E+0,6.24E+0
555,6.64E+0,6.40E+0
556,6.80E+0,6.24E+0
557,6.64E+0,6.40E+0
558,6.80E+0,6.24E+0
559,6.64E+0,6.40E+0
560,6.80E+0,6.24E+0
561,6.72E+0,6.40E+0
562,6.80E+0,6.24E+0
563,6.72E+0,6.40E+0
564,6.80E+0,6.24E+0
565,6.64E+0,6.40E+0
566,6.64E+0,6.24E+0
567,6.80E+0,6.40E+0
568,6.80E+0,6.40E+0
569,6.72E+0,6.24E+0
570,6.80E+0,6.40E+0
571,6.72E+0,6.24E+0
572,6.72E+0,6.24E+0
573,6.80E+0,6.40E+0
574,6.72E+0,6.24E+0
575,6.80E+0,6.40E+0
576,6.72E+0,6.24E+0
577,6.80E+0,6.40E+0
578,6.80E+0,6.24E+0
579,6.72E+0,6.40E+0
580,6.80E+0,6.24E+0
581,6.72E+0,6.40E+0
582,6.80E+0,6.40E+0
583,6.72E+0,6.24E+0
584,6.80E+0,6.40E+0
585,6.72E+0,6.24E+0
586,6.80E+0,6.24E+0
587,6.72E+0,6.40E+0
588,6.80E+0,6.24E+0
589,6.72E+0,6.40E+0
590,6.72E+0,6.40E+0
591,6.80E+0,6.24E+0
592,6.72E+0,6.40E+0
593,6.80E+0,6.24E+0
594,6.80E+0,6.24E+0
595,6.72E+0,6.40E+0
596,6.80E+0,6.24E+0
597,6.72E+0,6.40E+0
598,6.80E+0,6.40E+0
599,6.72E+0,6.24E+0
600,6.72E+0,6.40E+0
601,6.80E+0,6.24E+0
602,6.80E+0,6.40E+0
603,6.72E+0,6.24E+0
604,6.80E+0,6.40E+0
605,6.72E+0,6.24E+0
606,6.80E+0,6.40E+0
607,6.72E+0,6.24E+0
608,6.72E+0,6.24E+0
609,6.80E+0,6.40E+0
610,6.80E+0,6.40E+0
611,6.72E+0,6.24E+0
612,6.72E+0,6.40E+0
613,6.80E+0,6.24E+0
614,6.80E+0,6.24E+0
615,6.72E+0,6.40E+0
616,6.80E+0,6.40E+0
617,6.72E+0,6.24E+0
618,6.80E+0,6.24E+0
619,6.72E+0,6.40E+0
620,6.80E+0,6.40E+0
621,6.72E+0,6.24E+0
622,6.80E+0,6.40E+0
623,6.72E+0,6.24E+0
624,6.80E+0,6.40E+0
625,6.72E+0,6.24E+0
626,6.80E+0,6.32E+0
627,6.72E+0,6.40E+0
628,6.80E+0,6.32E+0
629,6.72E+0,6.40E+0
630,6.80E+0,6.32E+0
631,6.72E+0,6.40E+0
632,6.72E+0,6.32E+0
633,6.80E+0,6.40E+0
634,6.72E+0,6.40E+0
635,6.80E+0,6.32E+0
636,6.72E+0,6.40E+0
637,6.80E+0,6.24E+0
638,6.80E+0,6.40E+0
639,6.72E+0,6.32E+0
640,6.80E+0,6.40E+0
641,6.72E+0,6.32E+0
642,6.80E+0,6.32E+0
643,6.72E+0,6.40E+0
644,6.80E+0,6.32E+0
645,6.72E+0,6.40E+0
646,6.80E+0,6.40E+0
647,6.72E+0,6.32E+0
648,6.80E+0,6.32E+0
649,6.72E+0,6.40E+0
650,6.72E+0,6.32E+0
651,6.80E+0,6.40E+0
652,6.80E+0,6.40E+0
653,6.72E+0,6.32E+0
654,6.80E+0,6.40E+0
655,6.72E+0,6.32E+0
656,6.80E+0,6.32E+0
657,6.72E+0,6.40E+0
658,6.72E+0,6.40E+0
659,6.80E+0,6.32E+0
660,6.72E+0,6.40E+0
661,6.80E+0,6.32E+0
662,6.80E+0,6.40E+0
663,6.72E+0,6.32E+0
664,6.72E+0,6.32E+0
665,6.80E+0,6.40E+0
666,6.80E+0,6.40E+0
667,6.72E+0,6.32E+0
668,6.72E+0,6.32E+0
669,6.80E+0,6.40E+0
670,6.80E+0,6.40E+0
671,6.72E+0,6.32E+0
672,6.80E+0,6.40E+0
673,6.72E+0,6.32E+0
674,6.72E+0,6.32E+0
675,6.80E+0,6.48E+0
676,6.80E+0,6.32E+0
677,6.72E+0,6.48E+0
678,6.80E+0,6.32E+0
679,6.72E+0,6.48E+0
680,6.72E+0,6.48E+0
681,6.88E+0,6.32E+0
682,6.88E+0,6.48E+0
683,6.72E+0,6.32E+0
684,6.88E+0,6.48E+0
685,6.72E+0,6.32E+0
686,6.88E+0,6.40E+0
687,6.80E+0,6.48E+0
688,6.88E+0,6.40E+0
689,6.80E+0,6.48E+0
690,6.88E+0,6.48E+0
691,6.80E+0,6.40E+0
692,6.88E+0,6.40E+0
693,6.80E+0,6.56E+0
694,6.80E+0,6.56E+0
695,6.96E+0,6.40E+0
696,6.96E+0,6.48E+0
697,6.88E+0,6.64E+0
698,6.88E+0,6.56E+0
699,7.12E+0,6.72E+0
700,7.04E+0,6.64E+0
701,7.28E+0,6.88E+0
702,7.20E+0,6.80E+0
703,7.60E+0,7.28E+0
704,7.52E+0,7.20E+0
705,1.73E+1,1.69E+1
706,1.53E+1,1.54E+1
707,7.36E+0,7.36E+0
708,7.68E+0,7.68E+0
709,7.28E+0,7.20E+0
710,7.20E+0,7.20E+0
711,7.52E+0,7.44E+0
712,7.36E+0,7.36E+0
713,7.20E+0,7.12E+0
714,7.28E+0,7.28E+0
715,7.52E+0,7.44E+0
716,7.76E+0,7.28E+0
717,7.28E+0,7.68E+0
718,7.28E+0,7.28E+0
719,7.60E+0,7.52E+0
720,7.68E+0,7.60E+0
721,7.28E+0,7.28E+0
722,7.36E+0,7.28E+0
723,7.52E+0,7.44E+0
724,7.68E+0,7.60E+0
725,7.28E+0,7.20E+0
726,7.44E+0,7.36E+0
727,7.12E+0,7.04E+0
728,7.28E+0,7.20E+0
729,7.04E+0,6.96E+0
730,7.04E+0,7.04E+0
731,7.20E+0,6.88E+0
732,7.04E+0,6.88E+0
733,8.08E+0,7.92E+0
734,7.28E+0,7.20E+0
735,7.04E+0,6.96E+0
736,7.20E+0,7.12E+0
737,6.80E+0,6.64E+0
738,6.96E+0,6.80E+0
739,8.16E+0,8.00E+0
740,7.28E+0,7.20E+0
741,7.04E+0,6.88E+0
742,7.12E+0,7.20E+0
743,7.28E+0,6.96E+0
744,7.28E+0,7.20E+0
745,7.04E+0,6.88E+0
746,7.36E+0,7.28E+0
747,6.80E+0,6.72E+0
748,7.44E+0,7.04E+0
749,7.04E+0,7.36E+0
750,7.04E+0,6.96E+0
751,7.52E+0,7.44E+0
752,7.28E+0,7.20E+0
753,7.04E+0,6.96E+0
754,7.36E+0,6.96E+0
755,7.04E+0,7.36E+0
756,6.96E+0,6.88E+0
757,7.36E+0,7.20E+0
758,7.28E+0,7.20E+0
759,6.80E+0,6.80E+0
760,7.04E+0,6.88E+0
761,7.52E+0,7.36E+0
762,7.52E+0,7.44E+0
763,7.04E+0,6.88E+0
764,7.28E+0,7.28E+0
765,6.96E+0,6.88E+0
766,7.04E+0,6.88E+0
767,7.44E+0,7.28E+0
768,7.04E+0,6.96E+0
769,7.52E+0,7.44E+0
770,7.52E+0,7.44E+0
771,7.04E+0,6.96E+0
772,7.12E+0,7.36E+0
773,7.36E+0,6.96E+0
774,7.28E+0,7.20E+0
775,7.04E+0,6.96E+0
776,7.12E+0,6.96E+0
777,7.36E+0,7.28E+0
778,7.04E+0,7.04E+0
779,7.20E+0,6.96E+0
780,7.12E+0,6.96E+0
781,7.28E+0,7.12E+0
782,7.12E+0,6.96E+0
783,7.20E+0,7.12E+0
784,7.04E+0,6.96E+0
785,7.20E+0,7.12E+0
786,7.12E+0,7.04E+0
787,7.20E+0,6.96E+0
788,7.20E+0,6.96E+0
789,7.04E+0,7.12E+0
790,7.12E+0,7.12E+0
791,7.20E+0,6.96E+0
792,7.20E+0,6.96E+0
793,7.12E+0,7.12E+0
794,7.36E+0,7.28E+0
795,7.04E+0,6.88E+0
796,7.12E+0,6.96E+0
797,7.28E+0,7.12E+0
798,7.12E+0,6.96E+0
799,7.28E+0,7.12E+0
800,7.12E+0,6.96E+0
801,7.60E+0,7.52E+0
802,7.36E+0,7.36E+0
803,7.04E+0,6.88E+0
804,7.04E+0,7.04E+0
805,7.20E+0,6.96E+0
806,7.04E+0,6.96E+0
807,7.36E+0,7.36E+0
808,7.36E+0,7.28E+0
809,7.04E+0,6.88E+0
810,6.96E+0,6.88E+0
811,7.60E+0,7.52E+0
812,7.04E+0,7.20E+0
813,7.28E+0,6.88E+0
814,7.28E+0,7.20E+0
815,7.04E+0,6.88E+0
816,7.44E+0,7.28E+0
817,7.04E+0,6.96E+0
818,7.28E+0,7.28E+0
819,7.04E+0,6.96E+0
820,7.04E+0,6.96E+0
821,7.44E+0,7.28E+0
822,7.44E+0,7.36E+0
823,7.12E+0,6.96E+0
824,7.20E+0,7.12E+0
825,7.04E+0,6.96E+0
826,7.04E+0,7.04E+0
827,7.20E+0,6.88E+0
828,7.04E+0,7.12E+0
829,7.20E+0,6.88E+0
830,7.12E+0,6.96E+0
831,7.28E+0,7.20E+0
832,8.64E+0,8.48E+0
833,6.80E+0,6.80E+0
834,7.12E+0,7.12E+0
835,7.28E+0,6.96E+0
836,7.28E+0,7.28E+0
837,7.04E+0,6.96E+0
838,7.68E+0,7.60E+0
839,7.04E+0,6.96E+0
840,7.04E+0,6.96E+0
841,7.20E+0,7.20E+0
842,7.20E+0,6.88E+0
843,7.04E+0,7.20E+0
844,7.04E+0,7.04E+0
845,7.52E+0,7.44E+0
846,7.12E+0,6.96E+0
847,7.28E+0,7.20E+0
848,7.28E+0,7.20E+0
849,7.04E+0,6.88E+0
850,7.20E+0,7.20E+0
851,6.96E+0,6.88E+0
852,7.12E+0,6.96E+0
853,7.36E+0,7.28E+0
854,7.52E+0,7.44E+0
855,6.96E+0,6.88E+0
856,7.04E+0,6.96E+0
857,7.36E+0,7.28E+0
858,7.12E+0,6.96E+0
859,7.20E+0,7.12E+0
860,7.12E+0,7.20E+0
861,7.20E+0,6.96E+0
862,7.12E+0,6.96E+0
863,7.20E+0,7.20E+0
864,7.12E+0,6.96E+0
865,7.20E+0,7.20E+0
866,7.12E+0,6.96E+0
867,7.20E+0,7.12E+0
868,7.12E+0,6.96E+0
